Date,BTC-USD,ETH-USD,BNB-USD,ADA-USD,XRP-USD
2021-12-31,46306.4453125,3682.6328125,511.70831298828125,1.310209035873413,0.8311629891395569
2022-01-01,47686.8125,3769.697021484375,527.3527221679688,1.3769750595092773,0.8494719862937927
2022-01-02,47345.21875,3829.56494140625,531.3966674804688,1.3775839805603027,0.8591179847717285
2022-01-03,46458.1171875,3761.38037109375,512.135986328125,1.3216370344161987,0.8328850269317627
2022-01-04,45897.57421875,3794.056640625,507.506103515625,1.3116580247879028,0.8246729969978333
2022-01-05,43569.00390625,3550.386962890625,475.05694580078125,1.236001968383789,0.7743579745292664
2022-01-06,43160.9296875,3418.408203125,473.2756042480469,1.2797820568084717,0.7813460230827332
2022-01-07,41557.90234375,3193.21044921875,447.7884826660156,1.2115470170974731,0.7630739808082581
2022-01-08,41733.94140625,3091.97265625,430.24615478515625,1.1875120401382446,0.7476879954338074
2022-01-09,41911.6015625,3157.75146484375,438.8030700683594,1.17385995388031,0.7545049786567688
2022-01-10,41821.26171875,3083.097900390625,424.93377685546875,1.128051996231079,0.7393350005149841
2022-01-11,42735.85546875,3238.111572265625,463.518310546875,1.1851099729537964,0.7705540060997009
2022-01-12,43949.1015625,3372.25830078125,487.0074157714844,1.3045350313186646,0.7995479702949524
2022-01-13,42591.5703125,3248.28857421875,475.02911376953125,1.2331609725952148,0.7683280110359192
2022-01-14,43099.69921875,3310.00146484375,489.867431640625,1.2909259796142578,0.7742969989776611
2022-01-15,43177.3984375,3330.53076171875,494.9880676269531,1.2962629795074463,0.7814229726791382
2022-01-16,43113.87890625,3350.921875,498.42791748046875,1.407251000404358,0.778954029083252
2022-01-17,42250.55078125,3212.304931640625,475.7098693847656,1.5941309928894043,0.7627419829368591
2022-01-18,42375.6328125,3164.025146484375,472.00506591796875,1.4655410051345825,0.7526310086250305
2022-01-19,41744.328125,3095.825927734375,462.82208251953125,1.34175705909729,0.739749014377594
2022-01-20,40680.41796875,3001.1201171875,440.00543212890625,1.2580549716949463,0.7194210290908813
2022-01-21,36457.31640625,2557.931640625,383.07391357421875,1.1232329607009888,0.6357380151748657
2022-01-22,35030.25,2405.18115234375,358.0961608886719,1.066715955734253,0.5960419774055481
2022-01-23,36276.8046875,2535.0390625,383.9339599609375,1.122370958328247,0.6287559866905212
2022-01-24,36654.328125,2440.352294921875,371.36895751953125,1.0665980577468872,0.6121389865875244
2022-01-25,36954.00390625,2455.93505859375,384.6193542480469,1.0435739755630493,0.617563009262085
2022-01-26,36852.12109375,2468.0302734375,375.7554626464844,1.0790469646453857,0.6220719814300537
2022-01-27,37138.234375,2423.001220703125,390.0882873535156,1.0435329675674438,0.6087700128555298
2022-01-28,37784.33203125,2547.092041015625,386.0843811035156,1.0506060123443604,0.6125119924545288
2022-01-29,38138.1796875,2597.084716796875,389.1327819824219,1.0595699548721313,0.6169350147247314
2022-01-30,37917.6015625,2603.466552734375,377.6129150390625,1.0374729633331299,0.603181004524231
2022-01-31,38483.125,2688.27880859375,375.2773132324219,1.0523029565811157,0.6191490292549133
2022-02-01,38743.2734375,2792.1171875,385.46380615234375,1.0886240005493164,0.6292330026626587
2022-02-02,36952.984375,2682.85400390625,367.4716796875,1.028905987739563,0.6014829874038696
2022-02-03,37154.6015625,2679.16259765625,370.87774658203125,1.0564440488815308,0.6076840162277222
2022-02-04,41500.875,2983.5869140625,399.02960205078125,1.1356240510940552,0.6558769941329956
2022-02-05,41441.1640625,3014.648193359375,414.20001220703125,1.1273449659347534,0.6671270132064819
2022-02-06,42412.43359375,3057.47607421875,419.5455627441406,1.1445469856262207,0.6836469769477844
2022-02-07,43840.28515625,3142.470703125,433.2292785644531,1.1973069906234741,0.8278189897537231
2022-02-08,44118.4453125,3122.608642578125,408.7767639160156,1.1787199974060059,0.8781939744949341
2022-02-09,44338.796875,3239.45703125,422.4655456542969,1.1948100328445435,0.8706269860267639
2022-02-10,43565.11328125,3077.482177734375,415.1192321777344,1.1524779796600342,0.8300099968910217
2022-02-11,42407.9375,2927.383544921875,400.4223937988281,1.080346941947937,0.7602260112762451
2022-02-12,42244.46875,2917.36279296875,403.3897399902344,1.0581990480422974,0.8224080204963684
2022-02-13,42197.515625,2883.46337890625,398.88677978515625,1.0458190441131592,0.8102729916572571
2022-02-14,42586.91796875,2933.47900390625,403.6607971191406,1.050266981124878,0.8022180199623108
2022-02-15,44575.203125,3179.877197265625,432.4093933105469,1.1075860261917114,0.8523330092430115
2022-02-16,43961.859375,3127.830078125,427.9181213378906,1.0849809646606445,0.8390359878540039
2022-02-17,40538.01171875,2881.48193359375,402.4500427246094,1.0198949575424194,0.7671729922294617
2022-02-18,40030.9765625,2785.7275390625,399.5691833496094,0.9971129894256592,0.7858899831771851
2022-02-19,40122.15625,2763.701171875,400.0435791015625,0.9977030158042908,0.8225280046463013
2022-02-20,38431.37890625,2628.6484375,380.825927734375,0.9329019784927368,0.7782959938049316
2022-02-21,37075.28125,2573.816162109375,356.6612548828125,0.8582360148429871,0.70346599817276
2022-02-22,38286.02734375,2639.29931640625,374.3074645996094,0.8890169858932495,0.722832977771759
2022-02-23,37296.5703125,2590.359619140625,366.53948974609375,0.8691689968109131,0.6987460255622864
2022-02-24,38332.609375,2598.067138671875,361.2346496582031,0.8534250259399414,0.6962720155715942
2022-02-25,39214.21875,2764.53564453125,374.9149475097656,0.8980270028114319,0.7689030170440674
2022-02-26,39105.1484375,2781.11181640625,373.6387634277344,0.8879179954528809,0.7509729862213135
2022-02-27,37709.78515625,2621.8017578125,360.5310363769531,0.858335018157959,0.721992015838623
2022-02-28,43193.234375,2919.201171875,395.6124267578125,0.9598280191421509,0.782043993473053
2022-03-01,44354.63671875,2972.485107421875,408.4822998046875,0.9623460173606873,0.7848619818687439
2022-03-02,43924.1171875,2950.118408203125,409.00030517578125,0.9386619925498962,0.7684959769248962
2022-03-03,42451.7890625,2834.468994140625,402.5506896972656,0.902658998966217,0.7521849870681763
2022-03-04,39137.60546875,2617.156005859375,374.2808837890625,0.8428890109062195,0.7126719951629639
2022-03-05,39400.5859375,2664.8310546875,384.87335205078125,0.8656719923019409,0.7548999786376953
2022-03-06,38419.984375,2555.037353515625,375.0111999511719,0.8237519860267639,0.7259939908981323
2022-03-07,38062.0390625,2497.771240234375,381.3446350097656,0.7973790168762207,0.7232869863510132
2022-03-08,38737.26953125,2576.74755859375,381.95855712890625,0.8012499809265137,0.7209770083427429
2022-03-09,41982.92578125,2729.783447265625,393.5557556152344,0.8492929935455322,0.7672359943389893
2022-03-10,39437.4609375,2608.048583984375,372.1590270996094,0.8063160181045532,0.7374650239944458
2022-03-11,38794.97265625,2559.56298828125,372.1840515136719,0.7901250123977661,0.8021550178527832
2022-03-12,38904.01171875,2574.754150390625,372.7303771972656,0.7906739711761475,0.7865869998931885
2022-03-13,37849.6640625,2518.944580078125,361.8498229980469,0.7909950017929077,0.7613509893417358
2022-03-14,39666.75390625,2590.696044921875,373.4661560058594,0.8039169907569885,0.7746559977531433
2022-03-15,39338.78515625,2620.149658203125,371.62884521484375,0.8000059723854065,0.7667829990386963
2022-03-16,41143.9296875,2772.0556640625,385.5282287597656,0.8383740186691284,0.793537974357605
2022-03-17,40951.37890625,2814.8544921875,391.8247375488281,0.8367840051651001,0.7935029864311218
2022-03-18,41801.15625,2945.343017578125,397.6455078125,0.8534330129623413,0.7982659935951233
2022-03-19,42190.65234375,2946.257080078125,399.8535461425781,0.9010990262031555,0.8193730115890503
2022-03-20,41247.82421875,2860.459228515625,390.76837158203125,0.8770920038223267,0.8061209917068481
2022-03-21,41077.99609375,2897.9765625,396.44781494140625,0.916782021522522,0.8381519913673401
2022-03-22,42358.80859375,2973.131103515625,404.31494140625,0.9764400124549866,0.8370969891548157
2022-03-23,42892.95703125,3031.067138671875,408.6097717285156,1.1074819564819336,0.8378869891166687
2022-03-24,43960.93359375,3108.06201171875,414.1269836425781,1.130010962486267,0.8429679870605469
2022-03-25,44348.73046875,3106.67138671875,410.8111572265625,1.0978879928588867,0.8251270055770874
2022-03-26,44500.828125,3143.178955078125,415.9197998046875,1.1505939960479736,0.8327720165252686
2022-03-27,46820.4921875,3291.57763671875,430.5032653808594,1.1821479797363281,0.8573430180549622
2022-03-28,47128.00390625,3336.634521484375,430.390869140625,1.1701840162277222,0.8633040189743042
2022-03-29,47465.73046875,3401.98779296875,434.50567626953125,1.1911120414733887,0.8579999804496765
2022-03-30,47062.6640625,3385.157958984375,442.6848449707031,1.1903849840164185,0.8608139753341675
2022-03-31,45538.67578125,3281.642822265625,428.9161071777344,1.1418509483337402,0.8145639896392822
2022-04-01,46281.64453125,3449.55224609375,446.6042785644531,1.1654249429702759,0.8277400135993958
2022-04-02,45868.94921875,3445.059326171875,436.9553527832031,1.1560070514678955,0.8249189853668213
2022-04-03,46453.56640625,3522.83349609375,450.348876953125,1.1859409809112549,0.8429499864578247
2022-04-04,46622.67578125,3521.2412109375,447.5249328613281,1.2129449844360352,0.8272510170936584
2022-04-05,45555.9921875,3411.79248046875,445.172607421875,1.170801043510437,0.8176419734954834
2022-04-06,43206.73828125,3171.69189453125,420.1463623046875,1.052770972251892,0.7613139748573303
2022-04-07,43503.84765625,3233.274658203125,436.7967834472656,1.0918940305709839,0.7879999876022339
2022-04-08,42287.6640625,3192.073974609375,421.67724609375,1.0263259410858154,0.7540559768676758
2022-04-09,42782.13671875,3261.916259765625,427.1530456542969,1.0450149774551392,0.7635849714279175
2022-04-10,42207.671875,3211.866943359375,418.5906677246094,1.0308849811553955,0.7566140294075012
2022-04-11,39521.90234375,2981.05224609375,394.0868835449219,0.92044997215271,0.6950230002403259
2022-04-12,40127.18359375,3030.37646484375,413.8739318847656,0.955145001411438,0.7166140079498291
2022-04-13,41166.73046875,3118.34423828125,423.1301574707031,0.9746959805488586,0.7238500118255615
2022-04-14,39935.515625,3019.909423828125,414.6637268066406,0.9324120283126831,0.7268189787864685
2022-04-15,40553.46484375,3040.91650390625,417.2937316894531,0.9547169804573059,0.7856749892234802
2022-04-16,40424.484375,3062.310302734375,417.47845458984375,0.9526399970054626,0.781840980052948
2022-04-17,39716.953125,2993.4033203125,407.3777160644531,0.9174659848213196,0.7531539797782898
2022-04-18,40826.21484375,3057.606689453125,416.9684143066406,0.9367300271987915,0.7680169939994812
2022-04-19,41502.75,3104.1064453125,422.3870544433594,0.9533330202102661,0.7750629782676697
2022-04-20,41374.37890625,3077.745849609375,418.354248046875,0.9373409748077393,0.7521780133247375
2022-04-21,40527.36328125,2987.480712890625,405.0214538574219,0.9104740023612976,0.7331780195236206
2022-04-22,39740.3203125,2964.835693359375,406.9875183105469,0.9071540236473083,0.7191939949989319
2022-04-23,39486.73046875,2938.114013671875,401.6524658203125,0.8885030150413513,0.707705020904541
2022-04-24,39469.29296875,2922.732666015625,399.1053771972656,0.8863499760627747,0.6987389922142029
2022-04-25,40458.30859375,3009.3935546875,404.35028076171875,0.8986949920654297,0.6944260001182556
2022-04-26,38117.4609375,2808.29833984375,385.4830627441406,0.8276450037956238,0.6416990160942078
2022-04-27,39241.12109375,2888.9296875,391.4458312988281,0.840595006942749,0.652318000793457
2022-04-28,39773.828125,2936.94091796875,406.71820068359375,0.8439499735832214,0.6443629860877991
2022-04-29,38609.82421875,2815.601806640625,393.0621643066406,0.8050429821014404,0.6114069819450378
2022-04-30,37714.875,2730.186767578125,377.767822265625,0.756659984588623,0.5870910286903381
2022-05-01,38469.09375,2827.756103515625,390.281982421875,0.7903439998626709,0.6078439950942993
2022-05-02,38529.328125,2857.410400390625,389.670654296875,0.7815290093421936,0.6142690181732178
2022-05-03,37750.453125,2783.476318359375,383.4757995605469,0.7711449861526489,0.6048489809036255
2022-05-04,39698.37109375,2940.644775390625,402.5026550292969,0.8969420194625854,0.6464740037918091
2022-05-05,36575.140625,2749.213134765625,378.77362060546875,0.7911520004272461,0.5988860130310059
2022-05-06,36040.921875,2694.979736328125,379.3042907714844,0.7833589911460876,0.6025699973106384
2022-05-07,35501.953125,2636.093017578125,365.6841125488281,0.7618820071220398,0.5823469758033752
2022-05-08,34059.265625,2517.4599609375,355.39874267578125,0.73956298828125,0.5665270090103149
2022-05-09,30296.953125,2245.430419921875,299.34893798828125,0.6100879907608032,0.4929400086402893
2022-05-10,31022.90625,2343.510986328125,319.32696533203125,0.6289629936218262,0.513625979423523
2022-05-11,28936.35546875,2072.108642578125,269.9627685546875,0.5127999782562256,0.41337600350379944
2022-05-12,29047.751953125,1961.7015380859375,269.4072570800781,0.47374600172042847,0.385206013917923
2022-05-13,29283.103515625,2014.418212890625,290.5841979980469,0.5288770198822021,0.42341700196266174
2022-05-14,30101.265625,2056.27392578125,297.3876037597656,0.5393580198287964,0.42777401208877563
2022-05-15,31305.11328125,2145.706787109375,312.0077209472656,0.5975000262260437,0.4473710060119629
2022-05-16,29862.91796875,2022.7259521484375,297.7101135253906,0.5567160248756409,0.42249900102615356
2022-05-17,30425.857421875,2090.4091796875,305.96343994140625,0.5780770182609558,0.437622994184494
2022-05-18,28720.271484375,1916.6561279296875,287.43878173828125,0.5056149959564209,0.4061659872531891
2022-05-19,30314.333984375,2018.336181640625,306.79156494140625,0.5333210229873657,0.41997599601745605
2022-05-20,29200.740234375,1961.315673828125,302.3592224121094,0.5179070234298706,0.41113701462745667
2022-05-21,29432.2265625,1974.518310546875,312.4660339355469,0.5283139944076538,0.41467300057411194
2022-05-22,30323.72265625,2043.170166015625,319.6090087890625,0.5426179766654968,0.42233699560165405
2022-05-23,29098.91015625,1972.181884765625,316.76055908203125,0.5126050114631653,0.4046710133552551
2022-05-24,29655.5859375,1978.9827880859375,328.1893310546875,0.5212240219116211,0.4087130129337311
2022-05-25,29562.361328125,1944.827880859375,325.73480224609375,0.5138769745826721,0.4057849943637848
2022-05-26,29267.224609375,1803.913330078125,304.96392822265625,0.48088300228118896,0.39316999912261963
2022-05-27,28627.57421875,1724.9228515625,300.9720458984375,0.4555070102214813,0.3817870020866394
2022-05-28,28814.900390625,1757.9417724609375,307.8154296875,0.4647639989852905,0.3863230049610138
2022-05-29,29445.95703125,1812.031005859375,305.9750671386719,0.48112601041793823,0.3890160024166107
2022-05-30,31726.390625,1996.4412841796875,321.7528991699219,0.5700730085372925,0.41817501187324524
2022-05-31,31792.310546875,1942.3280029296875,320.485107421875,0.6252539753913879,0.4218670129776001
